filename,dvids_photo_id,title,date_taken,location,original_resolution,photographer_or_credit,page_status,source_url,curation_note
dvids_6269556.jpg,6269556,Field training keeps MRF-D Marines lethal [Image 6 of 28],07.08.2020,,5760x3840,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6269556/field-training-keeps-mrf-d-marines-lethal,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (Humvee) is parked on red dirt terrain surrounded by sparse eucalyptus-type trees, suggesting an Australian environment. The vehicle appears to be an armored variant with a turret ring on top, where a soldier wearing a camouflage hat is partially visible. The setting and vegetation are consistent with the Northern Territory of Australia."
dvids_6272518.jpg,6272518,The Little Engine That Could [Image 3 of 4],06.30.2020,"SETERMOEN, NO",5184x3456,Photo by Lance Cpl. Skylar Harris,PUBLIC DOMAIN,https://www.dvidshub.net/image/6272518/little-engine-could,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Marine in woodland MARPAT camouflage uniform observes a military HMMWV (Humvee) navigating a muddy off-road terrain course through a forested area. The vehicle's headlights are illuminated as it traverses through a water and mud obstacle. At least one additional military vehicle is visible in the background on the dirt trail.
dvids_6274517.jpg,6274517,178th SFS activated to support local law enforcement during protests [Image 9 of 11],06.06.2020,"COLUMBUS, OHIO, US",4578x3047,Photo by Staff Sgt. Amber Mullen-Schweitzer,PUBLIC DOMAIN,https://www.dvidshub.net/image/6274517/178th-sfs-activated-support-local-law-enforcement-during-protests,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (Humvee) is parked on a city street at night with an urban skyline visible in the background. Bank signage including Chase and PNC are visible on skyscrapers, suggesting a major U.S. city downtown area. At least one person in military or law enforcement attire is visible near the vehicle."
dvids_6299552.jpg,6299552,824th BDS stays ready to fight at night [Image 1 of 9],08.05.2020,"MOODY AIR FORCE BASE, GEORGIA, US",4516x3011,Photo by Capt. Faith Hirschmann,PUBLIC DOMAIN,https://www.dvidshub.net/image/6299552/824th-bds-stays-ready-fight-night,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is traveling at speed along a narrow dirt trail through a rural, wooded area. A soldier is visible standing up through the turret hatch on top of the vehicle. Dust is being kicked up behind the vehicle, suggesting it is moving at a moderate to high speed."
dvids_6380095.jpg,6380095,Ohio National Guard augments security for Cleveland presidential debate [Image 5 of 5],09.29.2020,"CLEVELAND, OHIO, US",5472x3648,Photo by Sgt. 1st Class Chad Menegay,PUBLIC DOMAIN,https://www.dvidshub.net/image/6380095/ohio-national-guard-augments-security-cleveland-presidential-debate,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in woodland camouflage pattern is parked on a gravel lot in the foreground. In the background, FirstEnergy Stadium — home of the Cleveland Browns NFL team — is clearly visible with its distinctive circular architecture. The scene appears to depict a military presence or exercise near a major civilian sports venue."
dvids_6736986.jpg,6736986,Validation Exercise [Image 10 of 15],04.22.2021,KW,6720x4480,Photo by Cpl. Kyle Burks,PUBLIC DOMAIN,https://www.dvidshub.net/image/6736986/validation-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A single desert-tan military HMMWV (Humvee) is stationary in an arid, flat desert landscape, viewed from the rear. The vehicle is positioned just beyond a paved road or dark surface marking that runs horizontally across the frame. Sand dunes are faintly visible on the horizon under a hazy, overcast sky."
dvids_8000021.jpg,8000021,CT's 250th Engineer Company Builds Improved Ribbon Bridge during Annual Training [Image 17 of 21],08.11.2023,,6720x4480,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8000021/cts-250th-engineer-company-builds-improved-ribbon-bridge-during-annual-training,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in woodland camouflage paint scheme is positioned on a dirt/gravel path adjacent to a paved two-lane road. The vehicle's headlights are illuminated and it appears to be near a body of water or flooded area visible in the background. Additional military vehicles are faintly visible further down the road.
dvids_8047642.jpg,8047642,"38th Infantry Division soldiers hone rail, air loading skills [Image 10 of 11]",09.27.2023,,3000x2000,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8047642/38th-infantry-division-soldiers-hone-rail-air-loading-skills,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two soldiers in U.S. Army OCP (Operational Camouflage Pattern) uniforms are conducting what appears to be a vehicle inspection or measurement activity next to a tan/desert-colored HMMWV (Humvee). One soldier is crouching near the front tire holding a measuring tape, while the other is standing and recording data on a tablet or smartphone. The setting appears to be a military motor pool or staging area on a paved/gravel surface."
dvids_8047645.jpg,8047645,"38th Infantry Division soldiers hone rail, air loading skills [Image 11 of 11]",09.27.2023,,3000x2000,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8047645/38th-infantry-division-soldiers-hone-rail-air-loading-skills,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in MultiCam/OCP camouflage uniform is crouching beside a tan/desert-colored HMMWV (Humvee) military vehicle on a paved surface. The soldier appears to be conducting a measurement using a yellow tape measure along the base of the vehicle. This appears to be a vehicle inspection, load planning, or pre-deployment equipment check activity."
dvids_7881483.jpg,7881483,"EODMU-5, HSC-25 Conduct Fast-Rope Training [Image 6 of 57]",06.22.2023,,4128x2757,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7881483/eodmu-5-hsc-25-conduct-fast-rope-training,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) painted in olive drab green is traveling along a dirt trail toward the camera, with a second military vehicle visible behind it. Two occupants are visible through the windshield, and the vehicle is equipped with what appears to be a communications or sensor array mounted on the roof. A blue lens flare artifact is visible across the front of the vehicle from the headlights."
dvids_6119664.jpg,6119664,St. Barbara's Day: Trebuchet's and Matinee [Image 6 of 10],02.27.2020,,5869x3913,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6119664/st-barbaras-day-trebuchets-and-matinee,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Military personnel in combat uniforms are pushing a tan/desert-colored HMMWV (Humvee) across a grass field during what appears to be a physical training or competition exercise. The vehicle bears markings consistent with U.S. Marine Corps unit identification. The scene takes place outdoors under a partly cloudy sky with mountainous terrain visible in the background, suggesting a tropical or Pacific location."
dvids_6019605.jpg,6019605,Airmen Learn and Exercise Tactical Vehicle Skills [Image 20 of 39],12.09.2019,,8256x5504,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6019605/airmen-learn-and-exercise-tactical-vehicle-skills,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military-style Humvee navigates a muddy forest trail with its headlights illuminated. Two individuals in camouflage/tactical clothing are visible — one standing on an elevated dirt mound in the foreground and another near the vehicle in the background. The scene appears to depict a military or tactical training exercise in a dense woodland environment.
dvids_6253129.jpg,6253129,Ashore Thing | Marines with CLR-3 display ship-to-shore capabilities [Image 2 of 7],06.25.2020,"NAHA, OKINAWA, JP Hometown: BUCHAREST, RO",4693x3129,Photo by Cpl. Ryan Harvey,PUBLIC DOMAIN,https://www.dvidshub.net/image/6253129/ashore-thing-marines-with-clr-3-display-ship-shore-capabilities,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in olive drab camouflage is driving off a landing craft ramp into shallow coastal water, with water splashing around all four wheels. A service member is visible inside the vehicle. The background shows a harbor facility with buildings, docks with yellow barriers, and an inflatable boat, suggesting an amphibious landing or offload exercise."
dvids_490588.jpg,490588,Recovery operations demand creativity [Image 1 of 4],11.16.2011,"TWENTYNINE PALMS, CALIFORNIA, US",3264x4928,Photo by Lance Cpl. Mark Stroud,PUBLIC DOMAIN,https://www.dvidshub.net/image/490588/recovery-operations-demand-creativity,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two military personnel in desert camouflage uniforms are standing atop a heavily damaged HMMWV (Humvee) in an arid desert environment, working to attach crane rigging hooks to the vehicle for recovery. A military crane boom extends from a recovery vehicle positioned to the right, with chains and rigging hardware already secured to the wrecked Humvee. The scene depicts a vehicle recovery operation in what appears to be a desert training or operational environment."
dvids_8480273.jpg,8480273,"MRF-D 24.3 Marines, ADF conduct amphibious ship-to-shore operations from HMAS Adelaide [Image 18 of 21]",06.16.2024,,9504x6336,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8480273/mrf-d-243-marines-adf-conduct-amphibious-ship-shore-operations-hmas-adelaide,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in woodland camouflage pattern is positioned on a temporary matting surface at a beach landing zone. The vehicle is equipped with an elevated turret or sensor/weapon station mounted on its roof. The setting appears to be a coastal amphibious operation or exercise, with calm blue water and distant mountains visible in the background."
dvids_5883514.jpg,5883514,109th Airlift Wing responds to Herkimer flooding [Image 3 of 4],11.02.2019,,2200x1600,,PUBLIC DOMAIN,https://www.dvidshub.net/image/5883514/109th-airlift-wing-responds-herkimer-flooding,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is being driven at night on a paved road within what appears to be a military installation or base. Two soldiers wearing helmets are visible inside the vehicle, which is painted in camouflage colors and equipped with a radio antenna. Additional military vehicles with headlights on are visible in the background."
dvids_6885031.jpg,6885031,106th Rescue Wing conducts driver training [Image 2 of 5],07.09.2021,,1360x1017,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6885031/106th-rescue-wing-conducts-driver-training,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two military-style Humvee vehicles are traveling along a sandy coastal trail between vegetated sand dunes. The track shows heavy tire ruts from repeated vehicle use, and a low wooden snow/sand fence lines both sides of the path. The ocean is visible in the background under a partly cloudy sky."
dvids_9814727.jpg,9814727,Illinois Army National Guard Helps North Riverside (IL) Celebrate 250 Years of Freedom [Image 11 of 14],07.04.2026,"NORTH RIVERSIDE, ILLINOIS, US",3562x2797,Photo by Lt. Col. Bradford Leighton,PUBLIC DOMAIN,https://www.dvidshub.net/image/9814727/illinois-army-national-guard-helps-north-riverside-il-celebrate-250-years-freedom,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in multi-tone camouflage paint is traveling on a paved road. A soldier in camouflage uniform and sunglasses is visible in the passenger seat, waving toward the camera. The vehicle appears to be participating in a public event or parade, given the presence of civilians visible in the background."
dvids_5178771.jpg,5178771,"Cobra Gold 2019: U.S. Marines, Royal Thai conduct live-fire exercise [Image 9 of 9]",02.20.2019,,5760x3840,,PUBLIC DOMAIN,https://www.dvidshub.net/image/5178771/cobra-gold-2019-us-marines-royal-thai-conduct-live-fire-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military tactical vehicle, consistent with a Humvee (HMMWV), is positioned on a grassy hillside in what appears to be a training or operational environment. A second military vehicle is visible in the background on the hilltop ridge. The terrain features rolling green hills with sparse vegetation, backed by a mountainous, forested landscape under hazy atmospheric conditions."
dvids_6607926.jpg,6607926,165th AW Continues Large-Scale Readiness Exercise [Image 5 of 9],04.17.2021,"GARDEN CITY, GEORGIA, US",6016x4016,Photo by Senior Airman Krystal Simmons,PUBLIC DOMAIN,https://www.dvidshub.net/image/6607926/165th-aw-continues-large-scale-readiness-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A front-facing view of a military HMMWV (Humvee) painted in olive drab green, with a soldier in combat helmet visible through the windshield on the driver's side. A bright green placard reading 'LRE PLAY VEHICLE' is attached to the left side of the windshield interior, indicating this vehicle is designated for a training exercise. The vehicle displays a black star emblem on the hood and the number '10' on the windshield frame."
dvids_5213042.jpg,5213042,Soldiers perform services and maintenance on equipment [Image 3 of 5],03.25.2019,"NOVO SELO, BG",600x900,Photo by Staff Sgt. True Thao,PUBLIC DOMAIN,https://www.dvidshub.net/image/5213042/soldiers-perform-services-and-maintenance-equipment,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A desert tan military HMMWV (Humvee) is suspended by chains attached to an orange ABUS overhead crane inside a maintenance facility. The vehicle is being lifted for repair or inspection, with chains hooked to the front tie-down points. The setting appears to be a well-equipped military vehicle maintenance bay."
dvids_6271158.jpg,6271158,Just Another Day with Truck Co. [Image 17 of 18],06.24.2020,"CAMP PENDLETON, CALIFORNIA, US",4480x6720,Photo by Sgt. Miguel Rosales,PUBLIC DOMAIN,https://www.dvidshub.net/image/6271158/just-another-day-with-truck-co,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two military personnel in uniform are performing maintenance on the front wheel/tire of a military HMMWV (Humvee), identifiable by the marking 'HOMT' on the front bumper. Both individuals are crouched low near the front passenger-side wheel well, working collaboratively on the vehicle. A pneumatic impact wrench with air hose is visible in the foreground on the pavement."
dvids_7517619.jpg,7517619,Motorpool Monday: Preparing for the Mission [Image 1 of 6],11.15.2022,"FORT BRAGG, NORTH CAROLINA, US",4480x6720,Photo by Spc. Osvaldo Fuentes,PUBLIC DOMAIN,https://www.dvidshub.net/image/7517619/motorpool-monday-preparing-mission,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier wearing OCP (Operational Camouflage Pattern) uniform is crouched down inspecting the rear tire of a military HMMWV (Humvee). The soldier's name tape reads 'BREWER' and displays an Airborne patch on the left shoulder, along with a unit patch. The image appears to document a pre-combat or pre-mission vehicle inspection."
dvids_7908378.jpg,7908378,2023 Army National Guard Best Warrior Competition [Image 4 of 8],07.11.2023,"JOINT BASE ELMENDORF-RICHARDSON, ALASKA, US",6048x4024,Photo by Master Sgt. David Eichaker,PUBLIC DOMAIN,https://www.dvidshub.net/image/7908378/2023-army-national-guard-best-warrior-competition,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in MultiCam/OCP camouflage uniform is performing a tire change on a military HMMWV (Humvee) vehicle in a forested outdoor training environment. The soldier appears physically exerted, with a dirty/sweaty face, suggesting this is part of a timed or physically demanding exercise. Visible unit patches indicate affiliation with the National Guard."
dvids_3874404.jpg,3874404,Tire repair [Image 5 of 6],10.18.2017,"OKINAWA, JP",3648x2432,Photo by Capt. Adan Cazarez,PUBLIC DOMAIN,https://www.dvidshub.net/image/3874404/tire-repair,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A young military mechanic in U.S. Army camouflage (ACU) pants is performing maintenance on a military vehicle, identified by the marking 'A 210' on its hood. The vehicle appears to be a HMMWV (Humvee) with its front wheel assembly removed, exposing the suspension, CV axle, and steering components. The work is taking place inside a military motor pool or maintenance bay."
dvids_6434352.jpg,6434352,Spare [Image 11 of 14],11.23.2020,"JBLM, WASHINGTON, US",3648x5472,Photo by Pfc. Dean Johnson,PUBLIC DOMAIN,https://www.dvidshub.net/image/6434352/spare,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in camouflage uniform is using a lug wrench to work on the wheel of a military vehicle, likely a HMMWV (Humvee). The individual appears focused on the task, performing what appears to be a tire change or wheel maintenance. The setting appears to be an outdoor military training or operational area."
dvids_6954061.jpg,6954061,Jump SOC preparations [Image 6 of 6],11.23.2021,"CAMP ARIFJAN, KW Hometown: CONROE, TEXAS, US",5472x3648,Photo by Sgt. 1st Class Mary Katzenberger,PUBLIC DOMAIN,https://www.dvidshub.net/image/6954061/jump-soc-preparations,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in military camouflage (OCP/MultiCam pattern) is performing maintenance on a large military vehicle tire using a red electric impact wrench. The individual is working on the lug nuts of what appears to be a HMMWV (Humvee) or similar military tactical vehicle. The work is taking place in what appears to be a forward operating base or maintenance area indicated by the tent structure visible in the background.
dvids_7377077.jpg,7377077,Checking Air Pressure [Image 1 of 6],08.17.2022,"FORT MCCOY, WISCONSIN, US",6720x4480,Photo by Pfc. Trevor Seiler,PUBLIC DOMAIN,https://www.dvidshub.net/image/7377077/checking-air-pressure,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member in camouflage uniform is performing maintenance on a large military vehicle tire. The individual is crouching down and working on the wheel hub, inspecting or tightening the lug nuts on what appears to be a HMMWV (Humvee) or similar tactical military vehicle. The work is taking place in what appears to be a maintenance bay or garage facility."
dvids_7024904.jpg,7024904,1TSC Soldiers Conduct Vehicle Recovery Training [Image 2 of 9],01.27.2022,"FORT KNOX, KENTUCKY, US",5472x3648,Photo by Sgt. Jimmie Baker,PUBLIC DOMAIN,https://www.dvidshub.net/image/7024904/1tsc-soldiers-conduct-vehicle-recovery-training,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in OCP (Operational Camouflage Pattern) uniform is performing maintenance work on a military HMMWV (Humvee), kneeling on the ground and working near the front wheel area. The vehicle is marked 'TSG 46' on the hood and is tan/desert-colored. The setting appears to be an indoor motor pool or large warehouse facility."
dvids_7457084.jpg,7457084,NMCB-14 Conducts RTP-3 [Image 4 of 15],06.09.2022,"GULFPORT, MISSISSIPPI, US",8256x5504,Photo by Petty Officer 1st Class Nathan Burke,PUBLIC DOMAIN,https://www.dvidshub.net/image/7457084/nmcb-14-conducts-rtp-3,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member wearing Navy digital camouflage (NWU Type III) and a white hard hat is performing maintenance or inspection on the engine of a military vehicle, likely a HMMWV (Humvee). The individual is leaning over the open hood, examining or working on engine components. The setting appears to be an outdoor military installation or field environment."
dvids_7457094.jpg,7457094,NMCB-14 Conducts RTP-3 [Image 14 of 15],06.09.2022,"GULFPORT, MISSISSIPPI, US",8256x5504,Photo by Petty Officer 1st Class Nathan Burke,PUBLIC DOMAIN,https://www.dvidshub.net/image/7457094/nmcb-14-conducts-rtp-3,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Navy Seabee in digital camouflage uniform is performing maintenance or inspection work on the front bumper/winch area of a military olive-green vehicle, likely a Humvee or similar tactical vehicle. The service member is wearing yellow-tinted safety glasses and is bent over examining or working on a component near the front bumper. A red hexagonal marker with the number '2' is visible on the vehicle's fender."
dvids_74780.jpg,74780,"Paratroopers put the ""forward"" in Forward Support Company [Image 5 of 6]",01.28.2008,"BAGHDAD, IQ",3872x2592,Photo by Staff Sgt. Michael Pryor,PUBLIC DOMAIN,https://www.dvidshub.net/image/74780/paratroopers-put-forward-forward-support-company,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A person wearing a green beanie and long-sleeve shirt is using a power tool, likely an impact wrench, to work on the wheel/lug nuts of a large military-style vehicle (appears to be a HMMWV/Humvee). The work is being performed in a dimly lit indoor garage or maintenance bay. The setting and vehicle type suggest a military maintenance operation."
dvids_7667182.jpg,7667182,Preventive maintenance checks and services [Image 1 of 3],03.02.2023,"CAMP ARIFJAN, KW",4000x6000,Photo by Capt. Katherine Alegado,PUBLIC DOMAIN,https://www.dvidshub.net/image/7667182/preventive-maintenance-checks-and-services,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in MultiCam/OCP camouflage uniform is performing maintenance on a military vehicle, likely a HUMVEE or similar tactical vehicle. The soldier, wearing a patrol cap and work gloves, is leaning over the open engine compartment inspecting or working on hoses, cables, and mechanical components. The photo is taken from a low angle inside the engine bay, providing a dramatic perspective of both the soldier and the vehicle's mechanical systems."
dvids_7734826.jpg,7734826,1st Armored Division III CORPS' CPX III [Image 4 of 6],04.11.2023,,1620x1080,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7734826/1st-armored-division-iii-corps-cpx-iii,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in full combat gear (OCP/Multicam uniform and helmet) is crouching down to inspect or service the front tire of a tan HMMWV (Humvee) marked 'HQ 7'. The activity appears to be a pre-mission or maintenance vehicle check conducted in an arid, desert environment. A wheel chock marked 'HQ 7' is visible beneath the tire."
dvids_8131104.jpg,8131104,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 9 of 18],10.21.2023,"WASHINGTON, DISTRICT OF COLUMBIA, US",6048x4024,Photo by Master Sgt. Arthur Wright,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131104/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member in OCP (Operational Camouflage Pattern) uniform is performing maintenance on a military vehicle, likely a HMMWV (Humvee), in an indoor maintenance bay. The individual is using a pneumatic impact wrench to work on the wheel lug nuts of the vehicle. Proper personal protective equipment including safety glasses and hearing protection (ear muffs) is being worn."
dvids_8131106.jpg,8131106,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 17 of 18],10.21.2023,,6048x4024,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131106/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member in MultiCam/OCP camouflage uniform is lying on a red mechanic's creeper performing maintenance on the underside of a military tactical vehicle, likely a HMMWV (Humvee) or similar military truck. The work is taking place inside a large military maintenance bay or motor pool facility. The soldier is using a power tool, possibly an impact wrench, to work on components beneath the vehicle."
dvids_8131124.jpg,8131124,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 12 of 18],10.21.2023,,6048x4024,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131124/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in OCP (Operational Camouflage Pattern) uniform is crouched down performing tire maintenance on a military vehicle, likely a HMMWV (Humvee) or similar tactical wheeled vehicle. The soldier is using a red air hose to inflate or check the tire pressure on the large off-road tire. The setting appears to be a military motor pool or vehicle staging area."
dvids_6627048.jpg,6627048,401st Army Field Support Brigade Motor Pool Maintenance Checks [Image 2 of 3],04.30.2021,KW,5833x4166,Photo by Spc. Zoran Raduka,PUBLIC DOMAIN,https://www.dvidshub.net/image/6627048/401st-army-field-support-brigade-motor-pool-maintenance-checks,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in OCP (Operational Camouflage Pattern) uniform is performing maintenance on a military HMMWV (Humvee). The soldier is wearing a red cap with a unit patch insignia and a high-visibility yellow safety vest, and appears to be checking or pulling a dipstick or similar component from the engine compartment. The work is being conducted inside a covered maintenance bay or motor pool facility."
dvids_6627052.jpg,6627052,401st Army Field Support Brigade Motor Pool Maintenance Checks [Image 3 of 3],04.30.2021,KW,5797x4141,Photo by Spc. Zoran Raduka,PUBLIC DOMAIN,https://www.dvidshub.net/image/6627052/401st-army-field-support-brigade-motor-pool-maintenance-checks,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier named 'LEE' (visible on name tape) is performing maintenance or inspection on a military vehicle, likely a HMMWV (Humvee), inside a covered maintenance bay or hangar. The soldier is wearing camouflage uniform with a high-visibility safety vest and a red cap bearing a unit insignia. The setting appears to be a forward operating base or military installation maintenance facility."
dvids_6838036.jpg,6838036,MRF-D 2nd LAAD platoon fire stinger missiles [Image 1 of 14],09.03.2021,"BRADSHAW FIELD TRAINING AREA, NORTHERN TERRITORY, AU Hometown: BAXTER, TENNESSEE, US Hometown: SYRACUSE, NEW YORK, US",4987x3325,Photo by Cpl. Lydia Gordon,PUBLIC DOMAIN,https://www.dvidshub.net/image/6838036/mrf-d-2nd-laad-platoon-fire-stinger-missiles,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two military personnel in desert camouflage uniforms and tactical gear are working on or inspecting the engine compartment of a military vehicle, likely a HMMWV (Humvee). The setting appears to be an arid, semi-arid environment with sparse vegetation and dry terrain. The scene suggests a field maintenance or troubleshooting operation during a military exercise or deployment."
dvids_6858868.jpg,6858868,Command Maintenance [Image 4 of 7],09.27.2021,"FORT CARSON, COLORADO, US Hometown: COLORADO SPRINGS, COLORADO, US",3881x4078,Photo by Sgt. James Geelen,PUBLIC DOMAIN,https://www.dvidshub.net/image/6858868/command-maintenance,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two U.S. Army soldiers are conducting a vehicle maintenance inspection on a military HMMWV (Humvee). One soldier is leaning over the open engine compartment performing a hands-on check while another soldier, identified by nametape as 'FRANCOIS' and wearing U.S. Army insignia, observes and holds what appears to be a checklist or documentation. The setting appears to be an outdoor military installation with mountainous terrain visible in the background."
dvids_7093567.jpg,7093567,509th Logistics Readiness Squadron Vehicle Maintenance Flight [Image 5 of 6],03.08.2022,"WHITEMAN AIR FORCE BASE, MISSOURI, US",5504x8256,Photo by Airman 1st Class Victoria Cowan,PUBLIC DOMAIN,https://www.dvidshub.net/image/7093567/509th-logistics-readiness-squadron-vehicle-maintenance-flight,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A female mechanic or military technician is working on what appears to be a HMMWV (Humvee) military vehicle inside a maintenance bay or motor pool facility. She is handling a heavy-duty chain hoist, likely used for lifting or removing a major component such as an engine. The vehicle's hood is open and the interior cab is visible, showing the steering wheel and dashboard."
dvids_7091434.jpg,7091434,Naval Mobile Construction Battalion 133 ALFA Operations [Image 23 of 23],03.09.2022,,2100x1500,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7091434/naval-mobile-construction-battalion-133-alfa-operations,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military or government mechanic in a tan/coyote brown uniform is performing maintenance on a military vehicle, likely a HMMWV (Humvee), with the hood open. The work is taking place in what appears to be a military installation or base, with a blue commercial truck and red-painted infrastructure visible in the background. The technician is wearing safety glasses and blue nitrile gloves while working on the engine compartment."
dvids_8673764.jpg,8673764,The Force Behind the Force [Image 3 of 3],10.01.2024,"AUGUSTA, GEORGIA, US Hometown: WASHINGTON, GEORGIA, US",6720x4480,Photo by Sgt. Thomas Norris,PUBLIC DOMAIN,https://www.dvidshub.net/image/8673764/force-behind-force,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member in camouflage uniform is performing maintenance on a military tactical vehicle, likely a HMMWV (Humvee), inside a maintenance bay or motor pool facility. The soldier is leaning over the open engine compartment, working on internal components. The setting appears to be a military installation garage with natural light entering from an open bay door."
dvids_8673770.jpg,8673770,The Force Behind the Force [Image 1 of 3],10.01.2024,"AUGUSTA, GEORGIA, US",6720x4480,Photo by Sgt. Thomas Norris,PUBLIC DOMAIN,https://www.dvidshub.net/image/8673770/force-behind-force,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military mechanic in camouflage uniform is performing maintenance on a tan/desert-colored military vehicle, likely a HMMWV (Humvee) variant equipped with a remote weapon station or sensor turret on top. The work is taking place inside a military maintenance bay with the large bay door open. The vehicle's hood is open, allowing access to the engine compartment."
dvids_8673769.jpg,8673769,The Force Behind the Force [Image 2 of 3],10.01.2024,,6720x4480,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8673769/force-behind-force,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A female military service member in uniform is performing mechanical maintenance on what appears to be a military HMMWV (Humvee) in a motor pool or maintenance bay. She is leaning over the open engine compartment, using a wrench to work on components near the radiator. The setting is an indoor military maintenance facility with tool chests visible in the background."
